id,budget,revenue,popularity,vote_average,release_year,cast
367551,0,0,0.28365,5.2,2015,Stephen Dorff
353610,0,0,0.270408,4.0,2015,Wes Studi
316410,0,0,0.334085,3.1,2015,Charisma Carpenter
106845,9500000,0,0.13631,4.7,2015,Roger R. Cross
339362,0,0,0.181987,5.4,2015,Brett Goldstein
323966,0,0,0.179636,4.6,2015,Mickey Rourke
354857,3000000,0,0.087904,7.4,2015,J.G. Quintel
333653,0,0,0.176744,5.4,2015,Heather Graham
323366,0,0,0.176463,4.2,2015,Larry Fessenden
75861,3400000,0,0.253949,6.9,2015,Kat Dennings
283698,0,6921,0.172245,6.2,2015,Adam Driver
363889,0,0,0.170743,6.1,2015,Robert Englund
329020,0,0,0.170566,5.4,2015,Christopher Lee
323272,3000000,67790117,0.731022,6.9,2015,Priscilla C. Shirer
343921,0,0,0.168354,4.4,2015,Will Ferrell
361671,0,0,0.129455,7.2,2015,Robert De Niro
346494,0,0,0.16414,7.4,2015,Alex Ozerov
321974,0,0,0.162526,7.5,2015,Janis Joplin
363757,0,0,0.162465,5.2,2015,Riccardo Scamarcio
328820,0,0,0.158311,6.2,2015,David Chisum
359255,0,0,0.158021,3.5,2015,Elise Couture
355178,0,0,0.157172,7.5,2015,Amy Schumer
310491,0,0,0.156851,3.5,2015,Jack Reynor
319096,0,0,0.154161,4.7,2015,Yaya DaCosta
285024,0,0,0.153023,6.9,2015,Arielle Holmes
360341,0,0,0.150713,6.4,2015,Keith Richards
329556,1000000,0,0.14964,5.7,2015,Sterling Knight
241927,0,0,0.14811,3.5,2015,Chloe Rose
347751,0,0,0.147319,6.2,2015,PJ McCabe
287692,0,0,0.146266,6.2,2015,Tonya Kay
321668,0,0,0.145945,4.1,2015,Robert Brettenaugh
315024,0,0,0.145489,5.7,2015,Ray Wise
323674,0,0,0.270378,5.5,2015,Taissa Farmiga
345944,0,0,0.144639,7.0,2015,Chris Farley
300686,0,0,0.143703,6.7,2015,Theo Ikummaq
324253,0,0,0.143042,7.0,2015,Dave Grohl
395560,1300000,0,0.142759,5.3,2015,Edmund Kingsley
312827,0,28281,0.121594,5.7,2015,Kate Angus
308084,0,0,0.266117,7.0,2015,Kitana Kiki Rodriguez
268725,0,0,0.139527,3.9,2015,Shelby Young
308361,0,0,0.139356,4.9,2015,Saoirse Ronan
327029,0,0,0.138353,7.4,2015,Katee Sackhoff
249916,0,0,0.138068,5.8,2015,Desiree Akhavan
331161,0,0,0.236145,5.6,2015,Sarah Hyland
339065,0,0,0.137772,7.6,2015,Vandana Shiva
244563,0,0,0.137133,6.2,2015,Rinko Kikuchi
360605,0,0,0.136098,6.5,2015,Rowan Blanchard
315855,0,0,0.135554,5.7,2015,Roy Dupuis
319152,0,0,0.135074,5.7,2015,Shannon Whisnant
369058,0,0,0.133921,7.6,2015,Karissa Staples
347762,0,0,0.131739,4.2,2015,Heather Morris
325113,0,0,0.129104,7.3,2015,Jimmy Bennett
336167,0,0,0.127432,3.5,2015,Judd Nelson
320996,0,0,0.126594,6.6,2015,Iliza Shlesinger
312797,0,0,0.126187,5.8,2015,Scott Glenn
312804,0,0,0.124784,5.2,2015,Christopher Abbott
339751,0,0,0.124481,7.2,2015,Martin Scorsese
351043,3000000,0,0.137954,4.1,2015,Kate Bosworth
295595,0,0,0.11303,7.2,2015,Kurt Cobain
371758,0,0,0.112284,7.7,2015,Maeve Dermody
317981,0,0,0.11096,5.5,2015,Fran Kranz
309889,0,0,0.110431,3.2,2015,Jeremy Sumpter
333103,0,0,0.110136,7.0,2015,Kevin Hart
263105,0,0,0.11004,7.4,2015,Michael Welch
319076,0,0,0.109689,7.0,2015,Marlon Brando
309063,0,0,0.138559,2.4,2015,Justin Armstrong
278247,0,0,0.10808,6.2,2015,David Henrie
355131,0,0,0.108072,7.5,2015,Tuppence Middleton
332839,0,0,0.106757,4.2,2015,Bella Thorne
367215,0,0,0.106091,8.2,2015,Sammy Silverwatch
261860,0,0,0.213957,7.5,2015,Marion Cotillard
362434,0,0,0.101543,5.1,2015,Barry Watson
371759,0,0,0.068741,8.0,2015,Peter Capaldi
316761,0,0,0.101426,7.3,2015,Barry Crimmins
341077,0,0,0.101155,5.3,2015,Kaya Scodelario
321160,0,0,0.10091,6.5,2015,Regina Hall
330037,0,0,0.099678,6.3,2015,Akshay Kumar
347944,0,0,0.09779,3.8,2015,Ryan Simpkins
373977,0,0,0.031635,6.2,2015,Mike Vogel
279972,0,0,0.097214,5.4,2015,Ray Wise
306952,0,0,0.096624,6.0,2015,Victoria Justice
339060,0,0,0.096299,5.1,2015,Nathan Stevens
362439,0,0,0.093462,4.6,2015,Chris Schellenger
355600,0,0,0.093212,7.3,2015,Shye Ben Tzur
346170,0,0,0.100069,5.2,2015,Kian Lawley
308447,0,0,0.090238,5.5,2015,Jeff Bergman
348035,0,0,0.090045,6.7,2015,Chris Tucker
298032,0,0,0.088912,4.0,2015,Maiara Walsh
371833,0,0,0.088764,5.3,2015,Rafe Spall
295886,1900000,0,0.083912,7.4,2015,Keke Palmer
300654,0,0,0.283128,6.5,2015,Bruce Greenwood
365717,0,0,0.082569,6.1,2015,Leonardo DiCaprio
321594,0,0,0.082444,7.7,2015,Louis C.K.
307931,0,1301696,0.081956,6.9,2015,Bhagavan Angulo
340247,0,0,0.156386,5.3,2015,Kent Moran
326665,0,0,0.08182,7.1,2015,Aziz Ansari
332706,0,0,0.080974,4.8,2015,Zosia Mamet
333377,0,44695,0.080754,7.8,2015,Noam Chomsky
275696,0,0,0.079491,3.8,2015,Amber Tamblyn
326247,0,0,0.078363,3.8,2015,Emily Goss
333287,0,0,0.077836,6.0,2015,Adam Pally
318973,0,0,0.077252,6.7,2015,Craig Cobb
273899,13500000,187674,0.076109,5.6,2015,Jeremy Irvine
321039,0,0,0.190385,5.9,2015,Troy Baker
345468,0,0,0.073883,5.0,2015,Matt Mercer
269033,10,0,0.070776,3.3,2015,Collin Blackard
323435,0,0,0.061776,5.0,2015,Kiernan Shipka
318225,0,0,0.0608,7.2,2015,Tig Notaro
363480,0,0,0.059943,6.9,2015,Shenae Grimes
291290,0,0,0.055242,4.6,2015,Jonathan Bennett
352552,0,0,0.054828,6.8,2015,Amy Poehler
343981,0,0,0.052542,6.0,2015,Paul Gascoigne
366929,0,0,0.052217,5.6,2015,Bradley Cooper
341051,0,0,0.028725,4.6,2015,Sean McGrath
319067,1000000,0,0.051262,7.2,2015,Gore Vidal
332177,0,0,0.051107,5.9,2015,Dean Cain
254800,0,0,0.049351,5.7,2015,Julie Warner
291151,0,0,0.048863,4.9,2015,Lorenza Izzo
299780,0,0,0.046453,4.9,2015,Jonathan Pryce
348296,0,0,0.03884,5.2,2015,Jack Whitehall
357974,0,0,0.038804,6.0,2015,Whitney Moore
347258,0,0,0.037487,4.7,2015,Paul O'Brien
312793,0,0,0.037147,3.9,2015,Tim Ogletree
340361,0,0,0.036987,6.3,2015,Jean Rochefort
306943,0,0,0.079539,4.0,2015,Victoria Justice
324325,0,0,0.034534,7.4,2015,Anais Bordier
321640,0,0,0.033378,8.4,2015,Robert Durst
309919,2000000,0,0.056244,4.2,2015,Bella Heathcote
303867,0,0,0.032678,8.2,2015,Julia Pott
325365,0,0,0.030819,6.4,2015,Dhafir Harris
330916,0,0,0.030113,6.8,2015,Charlie Plummer
273599,0,0,0.030005,6.5,2015,Leon Cain
333620,0,0,0.028082,5.5,2015,Amy Pietz
325843,0,0,0.026797,6.6,2015,Cameron Dallas
253303,0,13684,0.025288,6.1,2015,Joshua Burge
356846,0,0,0.025252,7.0,2015,Daniel Radcliffe
331501,0,0,0.023026,4.5,2015,Natalia Tena
329289,0,0,0.019804,4.2,2015,Alexandra Breckenridge
334682,0,0,0.019133,6.0,2015,Misty Copeland
356335,0,0,0.018224,6.8,2015,Tim McVey
339928,0,732655,0.017625,6.5,2015,Paris Warner
367735,0,0,0.01705,6.7,2015,John Mulaney
266764,0,0,0.014647,6.7,2015,Ravi Patel
328346,0,0,0.030371,6.7,2015,Rob Lowe
333346,0,0,0.00392,6.1,2015,Russell Brand
157336,165000000,621752480,24.949134,8.0,2014,Matthew McConaughey
118340,170000000,773312399,14.311205,7.9,2014,Chris Pratt
100402,170000000,714766572,12.971027,7.6,2014,Chris Evans
245891,20000000,78739897,11.422751,7.0,2014,Keanu Reeves
131631,125000000,752100229,10.739009,6.6,2014,Jennifer Lawrence
122917,250000000,955119788,10.174599,7.1,2014,Martin Freeman
177572,165000000,652105443,8.691294,7.8,2014,Scott Adsit
205596,14000000,233555708,8.110711,8.0,2014,Benedict Cumberbatch
198663,34000000,348319861,7.137273,7.0,2014,Dylan O'Brien
194662,18000000,103215094,6.907148,7.3,2014,Michael Keaton
210577,61000000,369330363,6.438727,7.9,2014,Ben Affleck
228150,68000000,211817906,6.415818,7.4,2014,Brad Pitt
181533,127000000,349424282,6.286692,6.1,2014,Ben Stiller
157350,85000000,288747895,6.14502,6.9,2014,Shailene Woodley
127585,250000000,746000000,6.052479,7.6,2014,Hugh Jackman
240832,40000000,463360063,5.947136,6.3,2014,Scarlett Johansson
98566,125000000,477200000,5.787396,5.8,2014,Megan Fox
225886,40000000,126069509,5.701683,5.3,2014,Cameron Diaz
242582,8500000,38697217,5.522641,7.6,2014,Jake Gyllenhaal
91314,210000000,245500000,4.983782,5.9,2014,Mark Wahlberg
120467,30000000,174600318,4.93082,7.9,2014,Ralph Fiennes
244786,3300000,13993093,4.780419,8.2,2014,Miles Teller
119450,170000000,708200000,4.452507,7.4,2014,Andy Serkis
156022,55000000,192330738,4.145209,7.2,2014,Denzel Washington
227159,42000000,106645357,4.105685,6.1,2014,Jason Bateman
102382,200000000,705717432,4.101979,6.6,2014,Andrew Garfield
137113,178000000,370541256,3.990452,7.7,2014,Tom Cruise
228967,44000000,11305175,3.989231,6.1,2014,James Franco
190859,58800000,542307423,3.863074,7.5,2014,Bradley Cooper
147441,140000000,268031828,3.81374,5.6,2014,Christian Bale
124905,160000000,529076069,3.689601,6.2,2014,Aaron Taylor-Johnson
102651,180000000,758410378,3.582315,7.0,2014,Angelina Jolie
254904,15000000,32556119,3.573028,6.0,2014,Pierce Brosnan
242512,5000000,102529779,3.489314,4.9,2014,Olivia Cooke
82702,145000000,609123048,3.489106,7.7,2014,Jay Baruchel
270303,2000000,13500000,3.393741,6.6,2014,Maika Monroe
138103,90000000,206172544,3.34625,6.2,2014,Sylvester Stallone
137106,60000000,469160692,3.327799,7.5,2014,Will Arnett
72784,13000000,0,3.280948,6.4,2014,Karl Urban
68737,95000000,114178613,3.260581,5.1,2014,Jeff Bridges
266856,15000000,121201940,3.170271,7.8,2014,Eddie Redmayne
193893,17000000,136621271,3.14993,6.4,2014,Jake Johnson
49017,70000000,215529201,3.028769,6.1,2014,Luke Evans
270946,132000000,373552094,3.007018,6.5,2014,Tom McGrath
224141,50000000,212902372,2.996038,5.6,2014,Meryl Streep
53182,110000000,337580051,2.979181,6.1,2014,Sullivan Stapleton
227156,25000000,66980456,2.881991,6.3,2014,Jeff Bridges
187017,50000000,188441614,2.805019,7.0,2014,Jonah Hill
169917,28000000,53181600,2.777996,6.2,2014,Liam Neeson
116149,55000000,259207227,2.721864,7.1,2014,Nicole Kidman
284276,7000000,2360281,2.692691,6.1,2014,Jennifer Aniston
212778,11000000,45967935,2.67235,7.2,2014,Jon Favreau
238636,9000000,108782847,2.611251,6.6,2014,Frank Grillo
218043,16000000,19682924,2.601775,3.8,2014,Nicolas Cage
85350,4000000,44349000,2.595951,7.6,2014,Ellar Coltrane
241239,20000000,12007070,2.576396,6.4,2014,Oscar Isaac
184315,100000000,243400000,2.549403,5.6,2014,Dwayne Johnson
86834,125000000,362637473,2.526779,5.5,2014,Russell Crowe
205587,50000000,83719388,2.523101,7.2,2014,Robert Downey Jr.
256092,12000000,0,2.493306,4.0,2014,Thomas Jane
232672,40000000,123494610,2.445165,6.7,2014,Drew Barrymore
195589,18000000,268157400,2.376309,6.2,2014,Seth Rogen
249164,11000000,78874843,2.361267,7.2,2014,Chlo? Grace Moretz
243683,45000000,86165646,2.303556,6.7,2014,Ryan Guzman
200727,0,4439431,2.295091,7.6,2014,Lily Collins
222935,12000000,305151265,2.293859,7.8,2014,Shailene Woodley
244267,0,336472,2.260131,7.5,2014,Michael Pitt
168530,25000000,153997819,2.165462,6.1,2014,Ice Cube
244761,0,1075178,2.161064,5.8,2014,Ryan Reynolds
171274,20000000,11110975,2.160156,6.3,2014,Joaquin Phoenix
137094,60000000,50549107,2.141491,5.9,2014,Chris Pine
225574,50000000,222809600,2.136758,6.8,2014,Liam Neeson
206487,5500000,3000000,2.116264,7.2,2014,Ethan Hawke
262543,7000000,0,2.103532,5.4,2014,Antonio Banderas
321068,0,0,2.078514,5.3,2014,Kevin Sorbo
154400,12600000,18658381,1.957672,6.6,2014,Tom Hardy
97020,120000000,239379423,1.940735,5.7,2014,Joel Kinnaman
157353,100000000,103039258,1.904422,5.9,2014,Johnny Depp
193610,40000000,196781193,1.900038,6.2,2014,Cameron Diaz
82703,145000000,272912430,1.894706,6.8,2014,Ty Burrell
286532,0,0,1.875208,4.7,2014,Robin Williams
189,65000000,39407616,1.840817,6.2,2014,Mickey Rourke
297270,0,0,1.827148,7.0,2014,Ginnifer Goodwin
172385,103000000,500188435,1.811692,6.5,2014,Jesse Eisenberg
100042,40000000,169837010,1.805954,5.5,2014,Jim Carrey
204922,0,15060457,1.7894,6.1,2014,Nicole Kidman
152760,70000000,154984035,1.779861,5.7,2014,Matt Damon
227306,65000000,163442937,1.769987,7.2,2014,Jack O'Connell
273895,20000000,66787908,1.754707,7.5,2014,David Oyelowo
265177,4900000,3494070,1.737699,8.0,2014,Anne Dorval
255343,17000000,0,1.655717,6.2,2014,Benicio del Toro
175112,0,20300000,1.649733,6.5,2014,Mae Whitman
228970,15000000,52501541,1.649321,6.9,2014,Reese Witherspoon
76649,130000000,117831631,1.638781,5.1,2014,Kit Harington
239571,26000000,35926213,1.63015,7.2,2014,Michelle Monaghan
196867,65000000,133821816,1.58801,6.1,2014,Quvenzhan¨¦ Wallis
207933,0,0,1.570083,6.6,2014,Kate Beckinsale
228326,50000000,97437106,1.545055,7.3,2014,Diego Luna
239563,13000000,54837234,1.542392,7.1,2014,Bill Murray
136797,66000000,203277636,1.541069,6.2,2014,Aaron Paul
286554,0,18612,1.53689,6.3,2014,Analeigh Tipton
262338,0,0,1.466453,5.2,2014,James Franco
228194,22000000,88880821,1.449046,7.2,2014,Helen Mirren
170687,60000000,108255770,1.440084,6.6,2014,Ben Kingsley
87093,10000000,28883511,1.398713,6.8,2014,Amy Adams
241254,18000000,266586800,1.394382,4.6,2014,Bruce Willis
246080,0,1171559,1.384508,6.3,2014,Jude Law
110416,0,857522,1.37667,8.0,2014,Brendan Gleeson
253980,0,0,1.375493,7.1,2014,Ben Kingsley
242095,4000000,600896,1.319416,5.8,2014,Brenton Thwaites
157825,0,0,1.315737,6.1,2014,Shailene Woodley
216282,50000000,160602194,1.3155,5.7,2014,Richard Armitage
289720,25000000,0,1.312103,4.4,2014,Hayden Christensen
192102,28000000,0,1.304588,6.0,2014,Kevin Costner
218836,50000000,151165787,1.240895,5.9,2014,Dane Cook
252178,0,1625847,1.220073,6.6,2014,Jack O'Connell
144336,35000000,17508518,1.214094,5.4,2014,Arnold Schwarzenegger
188161,0,0,1.211609,5.9,2014,Seth MacFarlane
255157,0,0,1.197444,5.3,2014,John Travolta
171372,0,645186,1.196549,6.8,2014,Michael Fassbender
244506,1000000,0,1.191423,6.7,2014,Kristen Stewart
136835,13200000,53830415,1.146492,5.8,2014,Idris Elba
284293,5000000,41797583,1.142614,7.5,2014,Julianne Moore
256274,5000000,40100000,1.140302,6.1,2014,Perdita Weeks
87492,24000000,12096300,1.136851,6.5,2014,Steve Carell
277547,0,0,1.111485,5.6,2014,Chris Evans
226857,20000000,34077920,1.077877,6.6,2014,Alex Pettyfer
157845,12250000,2295423,1.052381,6.0,2014,Guy Pearce
184098,24000000,70181428,1.041267,6.2,2014,Kevin Hart
271674,15000000,9104716,1.039133,6.9,2014,Michelle Williams
192149,0,4507463,1.038367,5.4,2014,Viggo Mortensen
187596,15000000,59209,1.027357,5.7,2014,Elizabeth Banks
181886,0,3396726,1.026924,6.6,2014,Jake Gyllenhaal
250546,6500000,255273813,1.018115,5.6,2014,Annabelle Wallis
328763,0,0,1.014673,3.3,2014,Steven Brand
261103,0,0,0.999341,5.6,2014,Jenifer Bartoli
100241,65000000,71154592,0.989916,5.1,2014,Aaron Eckhart
225565,8000000,26049082,0.988081,6.0,2014,Zac Efron
192132,0,0,0.984445,6.4,2014,Emma Roberts
200505,27000000,28831145,0.98174,6.5,2014,Kevin Costner
254473,28000000,68896829,0.979655,5.8,2014,Paul Walker
242224,2000000,6676471,0.967846,6.5,2014,Essie Davis
226486,20000000,100525432,0.966048,5.1,2014,Melissa McCarthy
286519,0,0,0.965197,6.5,2014,Dustin Hoffman
164251,0,176391,0.965064,5.4,2014,Jennifer Lawrence
284689,0,1822250,0.956582,7.0,2014,Alicia Vikander
250066,10000000,0,0.954807,4.3,2014,Hayden Christensen
169298,3000000,0,0.944954,4.4,2014,Danny Trejo
244772,0,5284309,0.929125,6.7,2014,Kristen Wiig
260339,0,0,0.928771,6.3,2014,Bill Nighy
283384,0,0,0.926802,5.7,2014,Susan Sarandon
137321,60000000,30800231,0.92537,5.9,2014,Colin Farrell
234200,0,7523634,0.920514,7.7,2014,Ben Schnetzer
244264,0,0,0.916578,6.1,2014,Keira Knightley
241848,5000000,2367161,0.916435,6.6,2014,Dan Stevens
259611,0,0,0.900955,6.1,2014,Ed Harris
238215,0,0,0.897075,5.4,2014,Adam Sandler
188166,0,258384,0.896627,6.7,2014,Macon Blair
253344,0,0,0.894732,5.5,2014,Jessica Alba
256917,22500000,15520023,0.893121,6.8,2014,Russell Crowe
171424,5000000,6833445,0.890965,4.8,2014,Lorenza Izzo
229297,0,32339326,0.889247,6.3,2014,Colin Firth
192712,0,0,0.887576,4.2,2014,Samuel L. Jackson
218778,28000000,100654149,0.876514,6.2,2014,Steve Carell
239678,19800000,41296320,0.876066,6.5,2014,Jason Bateman
264656,16000000,2429989,0.870104,6.2,2014,Hilary Swank
294652,0,0,0.86636,6.1,2014,Ewan McGregor
244509,0,427418,0.863235,6.3,2014,Michael C. Hall
146015,0,200406,0.861117,6.4,2014,Jesse Eisenberg
227783,0,0,0.833734,5.4,2014,Will Arnett
327833,9000000,0,0.829686,5.6,2014,Dolph Lundgren
151368,0,0,0.81219,5.1,2014,Elijah Wood
230179,8500000,7500000,0.805839,5.2,2014,Samuel L. Jackson
242076,0,56574,0.800344,5.0,2014,John Cusack
209451,40000000,67347013,0.797723,6.7,2014,Christopher Walken
222899,12500000,49002684,0.796721,5.8,2014,Kevin Hart
198185,25000000,38307627,0.786398,6.6,2014,Jon Hamm
231576,5500000,5483299,0.778247,6.3,2014,Zach Braff
244539,6700000,1430655,0.777096,7.0,2014,Mark Ruffalo
240745,0,0,0.774259,3.5,2014,Ed Harris
287587,0,108808,0.766932,5.0,2014,Nick Kroll
285135,0,0,0.763771,3.3,2014,Christopher Lloyd
283350,0,37151,0.760779,6.3,2014,Chris Evans
97370,13300000,5380251,0.757089,6.0,2014,Scarlett Johansson
177494,6000000,3485127,0.751773,6.3,2014,Kristen Bell
254375,0,1124445,0.747577,6.9,2014,Simon Pegg
235260,22000000,67800064,0.740796,5.8,2014,Roma Downey
250657,0,0,0.73558,7.3,2014,Katie Couric
242643,0,4571025,0.72975,7.4,2014,Kevin Conroy
242042,6000000,15071,0.728025,6.5,2014,Evan Rachel Wood
217993,3500000,5155325,0.72546,7.0,2014,Michelle Monaghan
157834,8500000,770706,0.722877,5.7,2014,Christoph Waltz
253306,0,0,0.722465,6.4,2014,Morgana O'Reilly
288281,0,0,0.716104,5.3,2014,Joan Allen
232679,15000000,30127963,0.714661,6.2,2014,Jim Caviezel
260202,0,0,0.708006,6.3,2014,Bill Nighy
256835,0,0,0.707208,6.9,2014,Tom Hanks
293299,0,0,0.7057,8.0,2014,Tommy Snider
289891,0,0,0.704138,5.5,2014,Katherine Heigl
270302,0,2146041,0.699699,5.9,2014,Max Irons
251852,0,0,0.691851,4.3,2014,Katie Cassidy
215211,30000000,0,0.688635,5.7,2014,Nicole Kidman
177047,2000000,48390,0.688179,5.2,2014,Samantha Morton
276844,0,0,0.684152,6.2,2014,Josh Lawson
226448,1000000,0,0.680611,7.2,2014,Zoe Kazan
255268,5500000,0,0.678616,5.7,2014,Danny Trejo
201086,0,0,0.676471,5.8,2014,Chris O'Dowd
297596,15000000,0,0.671825,4.4,2014,Nicolas Cage
193612,200000,17834867,0.667732,5.1,2014,Jared Harris
242310,21000000,0,0.662295,5.2,2014,Nicolas Cage
157849,15000000,31554855,0.660405,6.3,2014,Philip Seymour Hoffman
284296,0,25434291,0.649574,6.2,2014,Chris Rock
239566,0,31911598,0.648465,6.3,2014,Chadwick Boseman
282813,6500000,13865435,0.646337,4.7,2014,Ashley Hinshaw
184346,30000000,0,0.641676,6.0,2014,Eric Bana
246860,6600000,1554000,0.635214,6.8,2014,Juliette Binoche
245916,5000000,2450846,0.632048,6.5,2014,Jeremy Renner
157832,0,13287735,0.631167,7.0,2014,Brendan Gleeson
273271,0,0,0.628637,6.3,2014,Danielle Panabaker
245906,0,111996,0.623706,5.7,2014,Owen Wilson
246741,0,0,0.622166,7.2,2014,Taika Waititi
276902,5000000,0,0.621645,4.8,2014,Liam Hemsworth
254191,1000000,9318,0.615729,5.3,2014,Rose Leslie
209276,0,54915,0.609613,6.9,2014,Jack O'Connell
253312,0,0,0.609054,4.4,2014,Matt Bomer
210479,2000000,4635300,0.602735,6.8,2014,Tom Hardy
246400,0,0,0.600919,6.8,2014,Nick Cave
227735,36000000,52424533,0.599079,6.8,2014,Morgan Freeman
206821,0,0,0.593558,5.1,2014,Olivia Wilde
252830,0,0,0.593438,3.1,2014,Dolph Lundgren
152790,0,0,0.59318,5.5,2014,Mila Kunis
244536,0,0,0.593065,5.3,2014,Aaron Paul
288158,1000000,26501323,0.590257,4.9,2014,Helen McCrory
244517,0,169976,0.5847,5.2,2014,Philip Seymour Hoffman
203834,0,0,0.582629,5.0,2014,Sarah Snook
145220,50000000,80383113,0.574398,6.2,2014,Ricky Gervais
290542,0,11486,0.571844,7.3,2014,Hilary Swank
263986,0,0,0.571571,4.1,2014,Michelle Mylett
239568,20000000,0,0.561727,5.3,2014,Adam Pally
258750,0,0,0.560295,4.7,2014,Asami
297608,0,0,0.56021,5.9,2014,Jill Larson
246403,2800000,1826705,0.559472,4.9,2014,Michael Parks
243684,0,461162,0.557453,6.4,2014,Rosemarie DeWitt
287426,0,0,0.552627,5.3,2014,Jennifer Connelly
303623,0,0,0.550723,6.3,2014,Stephen Merchant
228496,600000,0,0.550625,3.3,2014,Caitlyn Folley
276843,0,0,0.55046,6.6,2014,David Tennant
269173,0,0,0.550453,4.7,2014,Ian Somerhalder
227300,0,0,0.550197,5.8,2014,Patrick Wilson
286521,6000000,1020921,0.548656,5.9,2014,Morgan Freeman
184345,0,0,0.548529,5.4,2014,Marlon Wayans
271714,0,28641776,0.5415,7.2,2014,Paul Dano
236751,12000000,101332962,0.540852,6.1,2014,Greg Kinnear
251994,5000000,0,0.539017,5.1,2014,Sylvester Stallone
256474,10000000,0,0.536511,5.2,2014,Gina Carano
243568,0,0,0.535291,5.9,2014,Christina Ricci
145221,0,0,0.533347,3.8,2014,Johnny Harris
157823,0,0,0.5252,5.8,2014,Jesse Eisenberg
286875,0,0,0.524765,6.3,2014,Sam Worthington
242022,0,0,0.519107,5.9,2014,Simon Bird
285733,0,0,0.518405,6.7,2014,Kelly Sheridan
284294,0,0,0.514113,5.4,2014,Richard Gere
293310,0,0,0.512588,7.8,2014,Edward Snowden
283227,0,0,0.506605,5.9,2014,Kate Winslet
214314,0,0,0.502296,7.4,2014,John C. Reilly
272692,0,0,0.501533,5.6,2014,Shane Johnson
287084,0,0,0.498787,5.8,2014,Addison Timlin
188207,70000000,61279452,0.49584,4.4,2014,Kellan Lutz
157851,0,1338365,0.495519,5.6,2014,Julianne Moore
254474,0,14947,0.494022,4.8,2014,Rachel Melvin
155084,5000000,0,0.491273,6.2,2014,Mark Webber
280000,0,0,0.487316,4.8,2014,Jessica Tovey
253235,30000000,25312387,0.485296,5.7,2014,Michael Douglas
245700,0,5405500,0.484272,6.1,2014,Timothy Spall
258805,0,0,0.481391,4.6,2014,Cam Gigandet
286873,0,0,0.480362,5.3,2014,Ryan Kwanten
290555,18000000,0,0.480194,5.3,2014,Jason Momoa
313867,0,0,0.476645,6.8,2014,James Corden
255798,0,0,0.472728,5.2,2014,Anton Yelchin
203739,0,0,0.472703,5.8,2014,Zoey Deutch
157829,0,985007,0.472242,6.4,2014,James McAvoy
244566,2400000,88273,0.470651,4.8,2014,Aubrey Plaza
283686,0,0,0.466921,4.5,2014,Julia Stiles
280690,0,0,0.466373,6.2,2014,Salman Khan
245473,0,0,0.466284,6.1,2014,Dove Cameron
253310,0,0,0.465438,5.1,2014,John Karna
250538,0,0,0.461037,7.1,2014,Reese Witherspoon
256731,0,0,0.46087,5.7,2014,Matt Dillon
312791,3150000,0,0.460188,4.9,2014,Ali Cobrin
253272,0,0,0.457089,5.8,2014,Hugo Weaving
193726,0,7171,0.453382,5.4,2014,Eric Jacobus
248504,0,0,0.452644,4.7,2014,Ian Ziering
244268,0,2262223,0.451125,6.4,2014,John Lithgow
267863,0,0,0.449196,6.1,2014,Annabel Scholey
52653,0,149337,0.447229,3.6,2014,Dominic Rains
230266,5500000,5000000,0.446458,5.4,2014,Jessica Chastain
261375,0,0,0.445011,6.3,2014,Jamie Dornan
190469,2700000,0,0.444337,5.7,2014,Vinnie Jones
259018,0,0,0.43549,5.0,2014,Nat Wolff
259072,1200000,0,0.430844,4.9,2014,Chris Jarvis
284537,0,0,0.430708,5.7,2014,Kristen Wiig
312526,0,0,0.430488,4.1,2014,Joe Reegan
258099,0,0,0.428819,6.0,2014,Seann William Scott
275060,0,0,0.427602,6.1,2014,Jessica Chastain
