id,budget,revenue,popularity,vote_average,release_year,if_novels
27716,0,0,0.032936,5.5,1975,Not base on novel
646,1100000,59600000,3.170651,6.7,1962,Not base on novel
947,15000000,70000000,1.168767,7.5,1962,Not base on novel
802,2000000,0,0.823779,6.9,1962,Not base on novel
595,2000000,13129846,0.810805,7.7,1962,Base on novel
982,2200000,0,0.630948,7.0,1962,Not base on novel
11385,0,0,0.613969,5.0,1962,Not base on novel
11349,0,0,0.61008,7.0,1962,Not base on novel
11897,15000000,50000000,0.526108,6.1,1962,Not base on novel
11085,0,0,0.519949,6.0,1962,Not base on novel
11697,3200000,8000000,0.507078,7.1,1962,Not base on novel
42995,0,0,0.341718,5.9,1962,Not base on novel
16103,0,0,0.328639,6.7,1962,Not base on novel
13671,0,8000000,0.323933,5.4,1962,Not base on novel
19201,0,0,0.275157,5.0,1962,Not base on novel
10242,980000,0,0.274348,6.8,1962,Base on novel
3009,0,0,0.265925,6.0,1962,Not base on novel
898,2650000,3100000,0.23941,6.4,1962,Not base on novel
45267,126,0,0.235542,6.5,1962,Not base on novel
9289,10000000,0,0.232756,6.9,1962,Not base on novel
33468,62000,0,0.215748,4.9,1962,Not base on novel
32488,0,0,0.210018,7.0,1962,Not base on novel
1162,500000,2500000,0.461577,6.8,1962,Not base on novel
29074,0,0,0.153654,6.2,1962,Not base on novel
27568,0,0,0.142676,5.6,1962,Not base on novel
29235,0,1250000,0.137091,5.8,1962,Not base on novel
34774,0,0,0.322993,5.9,1962,Not base on novel
16093,30000,0,0.115188,6.9,1962,Not base on novel
36206,0,0,0.209355,7.3,1962,Not base on novel
17185,0,0,0.050657,7.0,1962,Not base on novel
12708,0,0,0.038819,5.6,1962,Not base on novel
658,3500000,124900000,3.153791,7.0,1964,Not base on novel
935,1800000,9440272,2.210475,7.7,1964,Not base on novel
433,6000000,102272727,1.987819,7.2,1964,Not base on novel
704,500000,1000549,0.812194,6.9,1964,Not base on novel
13382,0,0,0.697491,6.8,1964,Not base on novel
506,2135161,7000000,0.663446,7.2,1964,Not base on novel
11113,17000000,72000000,0.633882,7.1,1964,Not base on novel
1594,0,12368234,0.626005,7.1,1964,Not base on novel
21159,0,0,0.451661,6.4,1964,Not base on novel
25319,0,0,0.349468,6.3,1964,Not base on novel
758,0,0,0.371976,6.7,1964,Not base on novel
502,0,0,0.581833,6.9,1964,Not base on novel
14433,0,0,0.306872,6.6,1964,Not base on novel
4939,0,0,0.294102,4.8,1964,Not base on novel
5066,0,0,0.28039,6.1,1964,Not base on novel
19953,0,0,0.194002,6.1,1964,Not base on novel
3482,0,0,0.27553,6.8,1964,Not base on novel
2098,0,0,0.266926,5.7,1964,Not base on novel
26031,0,0,0.2196,6.3,1964,Not base on novel
28667,0,0,0.160098,6.0,1964,Not base on novel
23518,0,0,0.201561,6.4,1964,Not base on novel
22829,0,0,0.199807,5.9,1964,Not base on novel
26638,0,0,0.185261,6.8,1964,Not base on novel
10604,783000,0,0.194941,6.6,1964,Base on novel
14703,3000000,12000000,0.182922,5.7,1964,Not base on novel
24229,0,0,0.181466,4.7,1964,Not base on novel
7348,1200000,0,0.178025,6.4,1964,Not base on novel
22543,0,0,0.177655,6.7,1964,Not base on novel
3092,0,0,0.161951,6.4,1964,Not base on novel
29030,0,0,0.152209,5.6,1964,Not base on novel
5052,0,0,0.131149,5.2,1964,Not base on novel
39231,0,0,0.122269,4.9,1964,Not base on novel
30295,0,0,0.11942,6.3,1964,Not base on novel
53021,3500000,0,0.107326,6.5,1964,Not base on novel
40630,0,0,0.127679,5.5,1964,Not base on novel
34276,0,0,0.082856,5.7,1964,Base on novel
17696,0,0,0.068176,5.2,1964,Not base on novel
42791,0,0,0.067621,4.6,1964,Not base on novel
15421,0,0,0.060425,6.6,1964,Not base on novel
10299,0,0,0.015476,5.3,1964,Not base on novel
28177,65000,0,0.00899,6.5,1964,Not base on novel
185,2200000,26589000,3.072555,7.7,1971,Not base on novel
252,3000000,4000000,2.430667,7.2,1971,Base on novel
681,7200000,116000000,1.755117,6.2,1971,Not base on novel
41357,0,0,0.984256,6.6,1971,Not base on novel
984,4000000,35976000,0.885391,7.2,1971,Not base on novel
1687,2500000,12348905,0.86163,6.2,1971,Not base on novel
994,2200000,3251794,0.735185,6.8,1971,Not base on novel
11234,0,0,0.632691,5.7,1971,Not base on novel
12335,20000000,0,0.630778,6.6,1971,Not base on novel
636,777000,2437000,0.627942,6.1,1971,Not base on novel
343,1200000,0,0.625188,7.4,1971,Not base on novel
1051,1800000,41158757,0.604241,7.0,1971,Not base on novel
15393,725000,10600000,0.560488,5.8,1971,Not base on novel
9267,0,0,0.553366,6.9,1971,Not base on novel
31283,0,0,0.529922,6.5,1971,Not base on novel
27554,1645000,0,0.483561,6.0,1971,Not base on novel
839,450000,0,0.462681,7.0,1971,Not base on novel
1485,750000,0,0.454248,7.0,1971,Not base on novel
11302,2000000,0,0.448675,6.5,1971,Not base on novel
26405,0,0,0.392606,7.1,1971,Base on novel
11316,0,0,0.363941,6.4,1971,Not base on novel
10514,6500000,0,0.357413,6.7,1971,Not base on novel
21717,0,0,0.354036,6.4,1971,Not base on novel
27236,850000,0,0.327996,5.8,1971,Not base on novel
36040,0,0,0.326818,7.1,1971,Base on novel
482,4000000,12121618,0.317925,6.2,1971,Not base on novel
336,0,0,0.306073,7.4,1971,Not base on novel
14811,9000000,10404330,0.291077,6.6,1971,Not base on novel
25188,1300000,29133000,0.369308,7.0,1971,Not base on novel
11951,1300000,72266306,0.275523,7.1,1971,Not base on novel
29005,0,0,0.265807,6.8,1971,Not base on novel
39261,0,0,0.269066,6.1,1971,Not base on novel
30941,0,0,0.26766,6.4,1971,Not base on novel
45938,0,0,0.272856,6.8,1971,Not base on novel
466,2500000,0,0.21439,6.1,1971,Not base on novel
16328,0,0,0.197685,7.0,1971,Not base on novel
5920,0,0,0.188379,6.8,1971,Not base on novel
31906,0,0,0.13485,7.4,1971,Not base on novel
39043,0,0,0.177053,5.3,1971,Not base on novel
18047,0,0,0.176973,6.8,1971,Not base on novel
46845,0,0,0.204023,5.1,1971,Not base on novel
26513,0,0,0.142949,6.6,1971,Not base on novel
36850,0,0,0.140996,5.9,1971,Not base on novel
28801,0,0,0.134371,6.2,1971,Not base on novel
48211,0,0,0.128417,5.5,1971,Not base on novel
36492,0,28623900,0.11644,6.1,1971,Not base on novel
53045,0,0,0.097979,5.0,1971,Not base on novel
38646,0,0,0.095445,6.1,1971,Not base on novel
26234,0,0,0.080161,6.4,1971,Not base on novel
17965,0,0,0.07681,7.0,1971,Not base on novel
31767,0,0,0.060512,7.0,1971,Not base on novel
36194,100000,0,0.060245,5.9,1971,Base on novel
46175,0,0,0.005235,5.3,1971,Not base on novel
32082,0,0,0.000188,6.4,1971,Not base on novel
861,65000000,261317921,2.679627,6.8,1990,Not base on novel
769,25000000,46836394,2.659926,8.0,1990,Not base on novel
1573,70000000,240031094,2.535646,6.4,1990,Base on novel
196,40000000,244527583,2.441201,6.9,1990,Not base on novel
162,20000000,53000000,2.285811,7.4,1990,Not base on novel
114,14000000,463000000,2.212092,6.9,1990,Not base on novel
242,54000000,136766062,1.761161,6.9,1990,Not base on novel
581,22000000,424208848,1.695911,7.3,1990,Not base on novel
251,22000000,505000000,1.513223,6.7,1990,Not base on novel
1498,13500000,201965915,1.469009,6.6,1990,Not base on novel
1700,20000000,61276872,1.295204,7.5,1990,Not base on novel
1375,42000000,119946358,1.243528,5.3,1990,Not base on novel
11186,13000000,35763605,1.198347,5.9,1990,Not base on novel
10166,0,0,1.125794,6.6,1990,Not base on novel
1669,30,200,1.072912,6.9,1990,Not base on novel
169,35000000,57120318,1.034127,5.7,1990,Not base on novel
2119,60000000,157920733,1.0198,5.8,1990,Not base on novel
2670,0,0,1.003423,6.5,1990,Not base on novel
379,14000000,5080409,0.972222,7.4,1990,Not base on novel
928,50000000,41482207,0.890276,6.1,1990,Not base on novel
9362,11000000,48572000,0.85552,6.3,1990,Not base on novel
5549,35000000,45681173,0.774737,5.3,1990,Not base on novel
34636,32000000,16283667,0.768724,5.7,1990,Not base on novel
9356,0,0,0.731244,5.1,1990,Not base on novel
11005,0,52096475,0.662154,7.4,1990,Not base on novel
11595,38000000,153518974,0.644448,5.5,1990,Not base on novel
10837,0,0,0.642804,6.7,1990,Not base on novel
9399,6000000,24078196,0.635353,5.8,1990,Not base on novel
17466,4000000,16853487,0.610615,5.4,1990,Not base on novel
12157,0,29888235,0.5895,5.7,1990,Not base on novel
21168,0,0,0.565651,5.1,1990,Not base on novel
11092,0,221303188,0.548596,6.3,1990,Not base on novel
2565,0,39404261,0.53671,5.2,1990,Not base on novel
483,9500000,14560247,0.521085,6.5,1990,Not base on novel
530,0,0,0.519773,7.3,1990,Not base on novel
11587,0,39024251,0.518986,5.9,1990,Not base on novel
1551,26000000,61489265,0.51308,6.0,1990,Not base on novel
13995,10000000,0,0.512053,4.7,1990,Not base on novel
10169,0,0,0.510786,5.8,1990,Not base on novel
17993,0,11567449,0.509163,5.8,1990,Not base on novel
11856,0,33461269,0.501826,5.1,1990,Not base on novel
2291,25000000,25965144,0.499506,6.8,1990,Not base on novel
1662,0,0,0.498356,6.1,1990,Not base on novel
9768,11000000,8266343,0.480169,6.4,1990,Not base on novel
41823,10000000,16153593,0.465917,6.0,1990,Not base on novel
19384,7000000,9229401,0.459932,5.4,1990,Not base on novel
8428,0,11541758,0.45719,6.8,1990,Not base on novel
9086,0,0,0.457183,6.1,1990,Not base on novel
1727,0,0,0.447245,5.6,1990,Not base on novel
8592,47000000,103738726,0.438396,5.7,1990,Not base on novel
9556,16000000,48878502,0.429512,6.0,1990,Not base on novel
14864,0,1293976,0.420701,6.4,1990,Not base on novel
8217,0,0,0.420512,5.9,1990,Not base on novel
19185,4200000,5835247,0.42047,6.7,1990,Not base on novel
18129,0,13446769,0.419438,6.5,1990,Not base on novel
9491,0,0,0.411888,5.4,1990,Not base on novel
10164,0,27575086,0.411259,4.0,1990,Not base on novel
9586,47000000,15691192,0.409621,4.8,1990,Not base on novel
10173,12000000,46044400,0.403249,6.0,1990,Not base on novel
47869,0,1030938,0.127474,6.5,1990,Not base on novel
18971,0,0,0.400886,6.7,1990,Not base on novel
951,15000000,201957688,0.386018,5.7,1990,Not base on novel
6470,22000000,0,0.37488,3.8,1990,Not base on novel
16384,0,0,0.374074,6.4,1990,Not base on novel
10168,0,0,0.372665,6.7,1990,Not base on novel
9558,1000000,2554476,0.592379,6.2,1990,Not base on novel
19158,10500000,11582891,0.369847,4.7,1990,Not base on novel
17009,0,20,0.340804,5.8,1990,Not base on novel
24016,25000000,2075084,0.339218,6.2,1990,Not base on novel
11309,1500000,5728953,0.323339,5.1,1990,Not base on novel
10729,0,0,0.322961,6.3,1990,Not base on novel
10847,0,0,0.322112,6.6,1990,Not base on novel
20701,3,16,0.317091,5.8,1990,Not base on novel
11510,0,1382462,0.30946,4.6,1990,Not base on novel
9569,10000000,47410000,0.309387,5.4,1990,Not base on novel
23535,0,0,0.308999,6.4,1990,Not base on novel
11135,37931000,27931461,0.298196,6.4,1990,Not base on novel
40377,0,0,0.290502,5.4,1990,Not base on novel
11077,0,0,0.486515,5.5,1990,Not base on novel
11630,0,0,0.278612,5.3,1990,Not base on novel
31676,0,0,0.285403,5.2,1990,Not base on novel
26612,0,0,0.279122,5.3,1990,Not base on novel
8996,0,0,0.275662,6.6,1990,Not base on novel
27274,2500000,205068,0.384309,5.6,1990,Not base on novel
31923,0,0,0.285625,6.0,1990,Not base on novel
2927,0,0,0.425943,4.8,1990,Not base on novel
14249,0,15645616,0.257774,5.7,1990,Not base on novel
6393,0,0,0.257615,5.9,1990,Not base on novel
20481,11000000,8862354,0.255367,6.2,1990,Not base on novel
32669,19000000,10000000,0.255318,6.0,1990,Not base on novel
6723,0,0,0.250947,5.4,1990,Not base on novel
25528,0,0,0.114555,5.0,1990,Not base on novel
9588,0,0,0.238422,6.4,1990,Not base on novel
28761,0,0,0.235286,6.7,1990,Not base on novel
41003,0,17487531,0.234115,6.4,1990,Base on novel
14931,0,0,0.231569,5.0,1990,Not base on novel
25018,0,5765562,0.388685,5.0,1990,Not base on novel
9548,49000000,20423389,0.078482,6.5,1990,Not base on novel
12651,23000000,0,0.747549,6.0,1990,Not base on novel
28090,4000000,0,0.19749,4.4,1990,Not base on novel
24249,0,0,0.183011,5.7,1990,Not base on novel
2612,20000000,15379253,0.177762,6.2,1990,Not base on novel
22414,22000000,39071603,0.1746,6.0,1990,Not base on novel
15389,225000,0,0.079102,7.0,1990,Not base on novel
11060,0,27734391,0.163711,6.1,1990,Not base on novel
28553,0,0,0.157961,5.5,1990,Not base on novel
25943,0,0,0.093996,6.4,1990,Not base on novel
3101,0,0,0.318177,6.1,1990,Not base on novel
37865,0,0,0.150986,4.9,1990,Not base on novel
10170,22997992,0,0.214532,6.4,1990,Not base on novel
771,18000000,476684675,0.142486,7.0,1990,Not base on novel
4587,31000000,35419397,0.257865,6.5,1990,Not base on novel
16094,2500000,26386000,0.126283,6.6,1990,Not base on novel
11131,0,0,0.290694,5.3,1990,Not base on novel
26914,0,0,0.125538,4.3,1990,Not base on novel
2891,0,0,0.090323,6.1,1990,Not base on novel
38718,0,15445131,0.088828,6.4,1990,Not base on novel
21344,0,0,0.114921,5.1,1990,Not base on novel
10485,0,24707633,0.146514,4.3,1990,Not base on novel
36843,0,0,0.070766,6.4,1990,Not base on novel
10264,0,20710451,0.067973,6.5,1990,Not base on novel
2990,0,29381956,0.31035,5.9,1990,Not base on novel
31597,0,0,0.024987,5.4,1990,Not base on novel
12230,4000000,215880014,2.631987,6.6,1961,Not base on novel
164,2500000,9500000,1.752027,7.4,1961,Not base on novel
1725,6000000,43656822,0.900245,6.6,1961,Not base on novel
10911,6000000,28900000,0.754548,7.0,1961,Base on novel
750,0,0,0.712793,6.8,1961,Not base on novel
821,3000000,10000000,0.538364,6.7,1961,Not base on novel
19186,0,0,0.390468,6.4,1961,Not base on novel
30462,0,0,0.386204,6.2,1961,Not base on novel
16638,0,0,0.30782,6.6,1961,Not base on novel
16372,0,0,0.296403,6.6,1961,Not base on novel
990,2000000,0,0.291101,7.3,1961,Base on novel
36362,5037000,14483352,0.282665,5.9,1961,Not base on novel
11536,4000000,0,0.265092,6.2,1961,Not base on novel
28501,200000,2000000,0.249542,6.3,1961,Not base on novel
18993,0,0,0.560343,6.3,1961,Not base on novel
28569,0,0,0.242244,5.2,1961,Not base on novel
28752,0,0,0.217788,7.0,1961,Base on novel
20139,0,0,0.196467,7.0,1961,Not base on novel
18647,6000000,4300000,0.173731,6.1,1961,Not base on novel
430,3000000,4000000,0.303783,7.5,1961,Not base on novel
24248,0,0,0.157205,6.0,1961,Not base on novel
248,2900000,5000000,0.290285,6.1,1961,Not base on novel
18228,0,0,0.229252,5.8,1961,Not base on novel
43020,0,0,0.113651,5.3,1961,Not base on novel
28430,0,0,0.083697,7.2,1961,Not base on novel
28333,0,0,0.071619,7.2,1961,Not base on novel
32634,0,0,0.070127,5.3,1961,Not base on novel
29478,1500000,0,0.027527,6.3,1961,Not base on novel
539,806948,32000000,2.610362,8.0,1960,Not base on novel
966,2000000,4905000,1.872132,7.0,1960,Not base on novel
967,12000000,60000000,1.136943,6.9,1960,Not base on novel
284,3000000,25000000,0.947307,7.9,1960,Not base on novel
24014,0,0,0.875173,4.9,1960,Not base on novel
2134,750000,0,0.712389,7.3,1960,Not base on novel
11167,0,0,0.569424,7.4,1960,Not base on novel
18444,0,0,0.465879,6.9,1960,Not base on novel
299,0,0,0.423531,6.6,1960,Not base on novel
6643,0,0,0.421043,4.9,1960,Not base on novel
25767,0,6000000,0.39024,4.9,1960,Not base on novel
23220,0,0,0.333643,6.6,1960,Not base on novel
23439,270000,0,0.32318,5.9,1960,Not base on novel
37230,0,0,0.271858,5.6,1960,Not base on novel
43040,0,0,0.269428,5.2,1960,Not base on novel
1673,0,0,0.267118,6.5,1960,Not base on novel
18639,0,0,0.266435,5.9,1960,Not base on novel
31102,0,0,0.254124,7.2,1960,Not base on novel
12617,0,0,0.232574,5.7,1960,Not base on novel
24452,30000,0,0.225218,6.0,1960,Not base on novel
11209,0,0,0.310398,6.2,1960,Not base on novel
1908,0,0,0.162753,6.8,1960,Not base on novel
2982,0,0,0.144106,6.0,1960,Not base on novel
22013,0,0,0.138777,6.3,1960,Not base on novel
21240,0,0,0.136525,6.0,1960,Not base on novel
11773,200000,0,0.127219,7.0,1960,Base on novel
15788,0,10000000,0.114188,7.0,1960,Not base on novel
29756,0,0,0.110511,5.5,1960,Not base on novel
39890,0,0,0.065808,6.1,1960,Not base on novel
1941,0,0,0.256779,6.1,1960,Not base on novel
103,1300000,28262574,2.582657,7.8,1976,Not base on novel
1366,1100000,117235147,2.389663,7.2,1976,Not base on novel
7340,1800000,33800000,1.263483,6.8,1976,Base on novel
794,2800000,60922980,0.999413,6.9,1976,Not base on novel
10803,9000000,25000000,0.924068,5.9,1976,Not base on novel
10730,24000000,52614445,0.88683,5.9,1976,Not base on novel
891,8500000,70600000,0.85009,7.3,1976,Not base on novel
10649,9000000,46236000,0.722259,6.6,1976,Not base on novel
5854,2000000,7900000,0.600495,6.7,1976,Not base on novel
10747,3700000,31800000,0.597297,7.1,1976,Not base on novel
10518,6500000,21709020,0.522601,7.1,1976,Base on novel
5228,0,0,0.515387,5.9,1976,Base on novel
10774,3800000,23689877,0.476406,7.4,1976,Not base on novel
11372,0,0,0.409794,5.7,1976,Not base on novel
6037,0,0,0.672483,7.3,1976,Not base on novel
11558,0,51079064,0.377579,7.0,1976,Not base on novel
17814,150000,0,0.374631,7.0,1976,Not base on novel
12268,6000000,33833201,0.360421,6.6,1976,Not base on novel
10640,0,0,0.329543,5.4,1976,Not base on novel
12584,0,0,0.328263,6.7,1976,Base on novel
32037,0,0,0.325953,6.2,1976,Not base on novel
32040,0,0,0.325504,6.6,1976,Not base on novel
42252,0,0,0.317676,5.5,1976,Not base on novel
9878,0,0,0.283119,5.9,1976,Not base on novel
991,1500000,0,0.564342,6.3,1976,Not base on novel
19971,0,0,0.264423,6.8,1976,Base on novel
23761,0,0,0.264224,7.3,1976,Not base on novel
6883,0,0,0.261838,6.0,1976,Not base on novel
4780,0,0,0.569865,6.0,1976,Not base on novel
10786,0,0,0.214658,6.5,1976,Not base on novel
8446,0,0,0.196999,6.0,1976,Not base on novel
10970,0,0,0.194746,6.9,1976,Not base on novel
13549,0,0,0.194596,6.7,1976,Not base on novel
19610,6000000,161000000,0.155768,5.7,1976,Not base on novel
25241,0,0,0.13442,5.2,1976,Not base on novel
11422,0,0,0.456174,6.3,1976,Not base on novel
1723,0,0,0.128027,4.9,1976,Not base on novel
21241,0,0,0.126723,5.9,1976,Not base on novel
40440,0,0,0.12614,7.0,1976,Not base on novel
15462,0,0,0.111387,5.6,1976,Not base on novel
40043,0,0,0.116673,4.6,1976,Not base on novel
42245,0,0,0.028606,5.6,1976,Base on novel
23479,35000000,35323292,0.017498,6.6,1976,Not base on novel
48197,0,0,0.002381,6.3,1976,Not base on novel
137,14600000,70906973,2.571339,7.2,1993,Not base on novel
9479,18000000,75634409,2.455618,7.4,1993,Not base on novel
424,22000000,321265768,2.377288,8.1,1993,Not base on novel
329,63000000,920100000,2.204926,7.4,1993,Not base on novel
9739,57000000,159055768,1.960217,6.1,1993,Not base on novel
788,25000000,441286195,1.732126,6.9,1993,Not base on novel
5503,44000000,368875760,1.708867,7.0,1993,Not base on novel
9386,40000000,176997168,1.35597,6.5,1993,Not base on novel
9800,26000000,206678440,1.294131,7.5,1993,Not base on novel
9571,6900000,7993039,1.242232,7.3,1993,Not base on novel
9593,85000000,137298489,1.207245,5.8,1993,Not base on novel
9559,30000000,135130999,1.190247,6.9,1993,Not base on novel
8005,20000000,35739755,1.176724,6.3,1993,Not base on novel
2758,0,48919043,1.132123,6.3,1993,Not base on novel
9350,70000000,255000211,1.041911,6.1,1993,Not base on novel
867,40000000,116300000,1.038971,4.7,1993,Base on novel
1499,21,42,1.024955,5.2,1993,Not base on novel
11101,0,0,1.023326,6.6,1993,Not base on novel
531,0,0,0.996113,7.4,1993,Not base on novel
864,14000000,154864401,0.980554,6.8,1993,Not base on novel
858,21000000,227799884,0.940335,6.4,1993,Not base on novel
11969,25000000,56505065,0.926373,7.3,1993,Not base on novel
4104,0,23202734,0.913982,6.8,1993,Not base on novel
9024,30000000,11146270,0.892862,5.4,1993,Not base on novel
6075,30000000,36516012,0.885824,7.4,1993,Not base on novel
9255,25000000,133752825,0.873616,6.1,1993,Not base on novel
319,12500000,12281551,0.853733,7.3,1993,Not base on novel
9607,42000000,20844907,0.834235,4.0,1993,Not base on novel
6279,38000000,57319029,0.830934,5.8,1993,Not base on novel
6,0,12136938,0.815631,6.4,1993,Not base on novel
9944,45000000,195268056,0.796639,6.2,1993,Not base on novel
10057,30000000,53898845,0.794564,5.9,1993,Not base on novel
5550,22000000,10696210,0.789429,4.2,1993,Not base on novel
1587,11000000,30000000,0.787932,7.4,1993,Not base on novel
12139,35000000,117270765,0.787414,5.8,1993,Not base on novel
10909,9000000,2395231,0.76151,6.3,1993,Not base on novel
1607,22000000,17287898,0.756988,7.2,1993,Not base on novel
10440,13500000,11285588,0.755398,6.9,1993,Not base on novel
37094,25000000,40903593,0.750847,7.0,1993,Not base on novel
11528,0,32416586,0.750456,7.1,1993,Not base on novel
37233,42000000,270248367,0.743875,6.5,1993,Not base on novel
10349,15000000,10611160,0.743063,4.9,1993,Not base on novel
10413,0,0,0.711412,5.6,1993,Not base on novel
10439,28000000,39514713,0.710505,6.1,1993,Not base on novel
10498,0,0,0.707901,6.3,1993,Not base on novel
7984,13000000,65796862,0.683387,7.4,1993,Not base on novel
4722,13000000,428868,0.682903,5.5,1993,Not base on novel
1634,20000000,153698625,0.666908,5.9,1993,Not base on novel
10433,0,11081586,0.665973,5.3,1993,Not base on novel
13203,0,36448200,0.657479,5.9,1993,Not base on novel
1644,0,0,0.653566,5.9,1993,Not base on novel
26127,0,0,0.64204,5.3,1993,Not base on novel
8092,0,4104962,0.639453,6.7,1993,Not base on novel
11074,30,0,0.636582,5.3,1993,Not base on novel
713,7000000,116700000,0.634017,6.8,1993,Not base on novel
35588,35000000,18635620,0.625238,6.1,1993,Not base on novel
9702,35000000,0,0.62502,7.7,1993,Not base on novel
6878,0,0,0.624363,6.6,1993,Not base on novel
11971,8000000,0,0.613094,6.9,1993,Not base on novel
9272,17000000,44456478,0.611772,6.2,1993,Not base on novel
8873,0,47965000,0.602268,5.7,1993,Not base on novel
2019,18000000,74189677,0.595221,5.9,1993,Not base on novel
1245,11500000,23237911,0.574693,7.1,1993,Not base on novel
14919,6000000,5617391,0.565312,7.2,1993,Not base on novel
10436,34000000,32255440,0.56486,6.7,1993,Not base on novel
108,0,0,0.563653,7.5,1993,Not base on novel
7007,0,0,0.559697,5.8,1993,Not base on novel
10443,0,0,0.546652,6.5,1993,Not base on novel
9409,0,0,0.538484,4.9,1993,Not base on novel
11566,0,63000000,0.523397,6.2,1993,Not base on novel
10657,0,0,0.521073,6.0,1993,Base on novel
7305,32000000,36733909,0.519349,6.7,1993,Not base on novel
2246,0,46405336,0.510932,6.0,1993,Not base on novel
9545,0,18994653,0.504682,6.1,1993,Not base on novel
10285,3000000,15,0.504169,3.9,1993,Not base on novel
1049,0,140081992,0.502196,5.9,1993,Not base on novel
11520,0,0,0.497622,6.4,1993,Not base on novel
9644,8,27,0.490013,5.5,1993,Not base on novel
11982,0,0,0.48588,4.8,1993,Not base on novel
14534,12000000,22750363,0.485211,7.2,1993,Not base on novel
10445,22000000,0,0.483156,6.8,1993,Not base on novel
20339,0,3200000,0.483052,3.4,1993,Not base on novel
9612,0,0,0.480183,4.8,1993,Not base on novel
10438,15000000,118243066,0.475609,5.0,1993,Not base on novel
10655,0,25000000,0.467083,6.4,1993,Not base on novel
695,0,6110979,0.455445,5.9,1993,Not base on novel
10442,20000000,11585483,0.453557,6.2,1993,Not base on novel
2259,25000000,6,0.450208,6.7,1993,Not base on novel
12519,0,7770731,0.449066,5.4,1993,Not base on novel
8494,0,0,0.448437,5.2,1993,Not base on novel
21450,0,0,0.433773,6.8,1993,Not base on novel
10942,0,0,0.41174,6.6,1993,Not base on novel
4478,38000000,266614059,0.410092,5.6,1993,Not base on novel
11044,19000000,0,0.409135,7.1,1993,Not base on novel
2088,10000000,0,0.406511,5.6,1993,Not base on novel
9516,3500000,27900000,0.397807,7.1,1993,Not base on novel
25610,12,0,0.396185,4.9,1993,Not base on novel
2149,30000000,13273595,0.394817,4.4,1993,Not base on novel
41659,0,27484464,0.38774,5.9,1993,Not base on novel
31642,33000000,0,0.38106,6.5,1993,Not base on novel
70133,0,0,0.323442,4.5,1993,Not base on novel
10502,0,24760338,0.375887,5.7,1993,Not base on novel
12187,0,16589540,0.375771,6.2,1993,Not base on novel
10427,8000000,2000000,0.374068,6.1,1993,Not base on novel
15765,0,0,0.175159,7.3,1993,Not base on novel
23210,0,0,0.362595,6.3,1993,Not base on novel
31000,0,0,0.39242,4.8,1993,Not base on novel
11811,900000,8556940,0.134756,5.5,1993,Not base on novel
31578,0,0,0.238862,5.3,1993,Not base on novel
21845,0,53579269,0.339873,5.8,1993,Not base on novel
26141,0,0,0.337421,5.4,1993,Not base on novel
14135,750000,0,0.333014,7.1,1993,Not base on novel
2887,0,0,0.327666,4.4,1993,Not base on novel
11236,0,0,0.542485,7.0,1993,Base on novel
1689,35000000,4858139,0.321865,5.8,1993,Not base on novel
507,1500000,418961,0.320607,5.8,1993,Not base on novel
2625,0,0,0.32051,5.5,1993,Not base on novel
8291,14000000,27515786,0.313792,6.8,1993,Not base on novel
25389,0,9532895,0.29896,6.0,1993,Not base on novel
14291,0,7266383,0.297843,7.2,1993,Not base on novel
34444,8000000,0,0.293473,4.5,1993,Not base on novel
1413,0,1499795,0.288407,6.4,1993,Not base on novel
25748,900000,6980986,0.286492,4.7,1993,Not base on novel
10419,0,5632086,0.285641,7.1,1993,Not base on novel
18133,0,23042200,0.279635,5.9,1993,Not base on novel
19931,11000000,32861136,0.269327,6.8,1993,Base on novel
12121,22000000,0,0.268507,5.6,1993,Not base on novel
11041,0,0,0.262971,5.3,1993,Not base on novel
12574,0,0,0.261518,5.1,1993,Not base on novel
26333,0,18899204,0.256768,5.9,1993,Not base on novel
24126,0,0,0.512054,5.4,1993,Not base on novel
33408,6000000,13609396,0.240771,5.9,1993,Not base on novel
15613,19885552,19724334,0.23906,6.4,1993,Base on novel
18890,0,9317021,0.231644,5.7,1993,Not base on novel
34024,0,0,0.246803,5.4,1993,Not base on novel
25684,0,0,0.230512,4.2,1993,Not base on novel
57789,0,0,0.226302,6.1,1993,Not base on novel
11655,0,0,0.225616,5.9,1993,Not base on novel
16437,5000000,0,0.210436,3.5,1993,Not base on novel
11198,0,0,0.209795,6.6,1993,Not base on novel
65137,0,3418141,0.200168,5.9,1993,Not base on novel
18857,0,194720,0.197668,6.5,1993,Not base on novel
12661,0,12416686,0.191825,5.8,1993,Not base on novel
41759,6000000,12974636,0.191721,5.5,1993,Not base on novel
18215,0,1796389,0.190206,4.6,1993,Not base on novel
17653,0,3956913,0.181982,7.1,1993,Not base on novel
27804,14000000,0,0.181726,5.8,1993,Not base on novel
13063,125000,0,0.181665,6.7,1993,Not base on novel
33539,0,6574896,0.174646,6.1,1993,Not base on novel
27885,0,0,0.152064,6.4,1993,Not base on novel
11244,30,0,0.151355,4.8,1993,Not base on novel
10423,14000000,63513743,0.140785,6.9,1993,Not base on novel
12664,0,0,0.132556,5.6,1993,Not base on novel
19371,0,0,0.13078,5.2,1993,Not base on novel
28260,2000000,54207,0.128982,5.6,1993,Not base on novel
18773,0,0,0.126597,5.5,1993,Not base on novel
